,bsns_year,corp_code,기말의현금,기초의현금,영업활동현금흐름,재무활동현금흐름,투자활동현금흐름
6819,2024,00259590,2607904661.0,2007290259.0,-1556348698.0,-5970859148.0,8079596416.0
6820,2020,00259590,7335893224.0,528473902.0,4499325642.0,5479265986.0,-3162817528.0
6821,2021,00259590,2315041840.0,7335893224.0,-4527293284.0,83634882.0,-577192982.0
6822,2022,00259590,1130405260.0,2315041840.0,-7269757501.0,11577660504.0,-5490091470.0
6823,2023,00259590,2007290259.0,1130405260.0,3782468668.0,8302457940.0,-11192173150.0
6824,2015,00259590,65208040.0,1038260764.0,946852042.0,4650984500.0,-6570889266.0
6825,2016,00259590,3685522975.0,65208040.0,5109633080.0,4123956922.0,-5613275067.0
6826,2017,00259590,6194221920.0,3685522975.0,7647122637.0,3191863715.0,-8315879577.0
6827,2018,00259590,22360760082.0,6194221920.0,-16389382003.0,107081180.0,32448838985.0
6828,2019,00259590,528473902.0,22360760082.0,-12045550965.0,11299444511.0,-21078747382.0
6829,2024,00258801,1954214932388.0,1439389492367.0,795681188365.0,-79612986875.0,-219108125193.0
6830,2017,00258801,388574347219.0,279217354533.0,246581751578.0,-208610198144.0,78922181378.0
6831,2018,00258801,250919690413.0,388574347219.0,450074679996.0,871489834932.0,-1458192381416.0
6832,2019,00258801,647121328668.0,250919690413.0,533407163996.0,193651885474.0,-341790656106.0
6833,2020,00258801,1356884920831.0,647121328668.0,630615476829.0,349765875905.0,-257556214225.0
6834,2021,00258801,1478675780625.0,1356884920831.0,815195396669.0,-22484948740.0,-698732086975.0
6835,2022,00258801,1248787835786.0,1478675780625.0,879616636049.0,-377223903480.0,-772537855429.0
6836,2023,00258801,1439389492367.0,1248787835786.0,958671727536.0,127191809285.0,-895963696007.0
6837,2016,00258801,279217354533.0,190785054954.0,221890978910.0,790834270668.0,-926412162363.0
6838,2015,00258801,190785054954.0,392871358363.0,188601008336.0,202445367232.0,-593755965114.0
6839,2018,00265324,89978830104.0,33628358250.0,287120571699.0,-60348483639.0,-170805845798.0
6840,2019,00265324,,89978830104.0,425544891714.0,-707117424108.0,267789787327.0
6841,2020,00265324,54327162706.0,78253130639.0,495371858855.0,342429541617.0,-856732080544.0
6842,2021,00265324,948343893686.0,54327162706.0,635802843439.0,689544478979.0,-434904572429.0
6843,2022,00265324,232915627741.0,948343893686.0,579546995674.0,491164492432.0,-1783724385333.0
6844,2023,00265324,14689782981.0,232915627741.0,476986852297.0,-435048832883.0,-260850965772.0
6845,2024,00265324,98106560408.0,14689782981.0,539931201755.0,-208043464493.0,-248789576755.0
6846,2015,00265324,190611661748.0,149539865777.0,80088895438.0,-24724064500.0,-14906188924.0
6847,2016,00265324,29897203080.0,190611661748.0,146432213424.0,-125072995000.0,-182240006263.0
6848,2017,00265324,33628358250.0,29897203080.0,59405924448.0,-65072995000.0,9526874676.0
6849,2016,00242378,6656003754.0,34672755785.0,21481554774.0,-18001826007.0,-31504269216.0
6850,2017,00242378,2901027903.0,6656003754.0,17242305325.0,2253524898.0,-23238881923.0
6851,2018,00242378,3081962642.0,2901027903.0,22242817081.0,43113898288.0,-65173822155.0
6852,2019,00242378,6194280925.0,3081962642.0,46435615234.0,-57527460917.0,14206368841.0
6853,2015,00242378,34672755785.0,26065974550.0,28885393251.0,17451829011.0,-37724160237.0
6854,2020,00242378,9277450214.0,6194280925.0,129249448.0,20148764955.0,-17206260870.0
6855,2021,00242378,33914905621.0,9277450214.0,20351277625.0,49037328881.0,-44751153129.0
6856,2022,00242378,85670406482.0,33914905621.0,-5648078842.0,-20356184423.0,77767815653.0
6857,2023,00242378,32249031707.0,85670406482.0,-6454549330.0,-14687279500.0,-32279545945.0
6858,2015,00219848,83014449297.0,53440744511.0,55571116884.0,-47766811314.0,21769399216.0
6859,2016,00219848,140691499529.0,83014449297.0,99825205201.0,22549793998.0,-64697948967.0
6860,2017,00219848,71297262337.0,140691499529.0,47346809332.0,-4524175683.0,-112087645326.0
6861,2018,00219848,170863031456.0,71297262337.0,54490905108.0,8152895008.0,36876394668.0
6862,2019,00219848,165001216020.0,170863031456.0,72525733002.0,-14068005183.0,-64351673533.0
6863,2020,00219848,163804862447.0,165001216020.0,236783463081.0,-29813574789.0,-208117504892.0
6864,2021,00219848,175902027312.0,163804862447.0,295220926252.0,-18195796622.0,-264951824104.0
6865,2022,00219848,263140588242.0,175902027312.0,167457949950.0,-49440063859.0,-28998795746.0
6866,2023,00219848,218036119683.0,263140588242.0,80541034011.0,-63098611747.0,-61634472970.0
6867,2024,00219848,184830243965.0,218036119683.0,246840654169.0,-48576973067.0,-233421726920.0
6868,2015,00258689,9524025610.0,12148194715.0,5131382041.0,-4500000000.0,-3369858581.0
6869,2016,00258689,18783093652.0,9524025610.0,13817470178.0,,-4883700418.0
6870,2017,00258689,17802388137.0,18783093652.0,25976741020.0,2499987699.0,-29039579038.0
6871,2018,00258689,29722791400.0,17802388137.0,19992479303.0,5160403294.0,-13507918683.0
6872,2019,00258689,18960833466.0,29722791400.0,44081550143.0,-4300133988.0,-50612895606.0
6873,2020,00258689,16845589220.0,18960833466.0,21668260512.0,-5301981687.0,-18011284662.0
6874,2021,00258689,26324338957.0,16845589220.0,50499307818.0,-6013604356.0,-35006953726.0
6875,2022,00258689,94576441780.0,26324338957.0,68410933977.0,-11923336553.0,12111637872.0
6876,2023,00258689,165657780669.0,94576441780.0,142712640033.0,-11028770828.0,-60464529960.0
6877,2024,00258689,88561403705.0,165657780669.0,52601952556.0,-20112077454.0,-109754383691.0
6878,2020,00259934,5560534271.0,6798237879.0,3778174872.0,-43478435.0,-4957970026.0
6879,2021,00259934,5997951371.0,5560534271.0,3772322702.0,-89723720.0,-3254189382.0
6880,2022,00259934,5086693628.0,5997951371.0,1720378707.0,-74915346.0,-2559797587.0
6881,2023,00259934,,5086693628.0,3677984313.0,31670400.0,-3918346560.0
6882,2024,00259934,,4877909875.0,4208007907.0,-28329600.0,-3527604706.0
6883,2016,00138598,39708014628.0,29464359853.0,19103969047.0,-5533562715.0,-3469291531.0
6884,2017,00138598,35721420481.0,39708014628.0,4212831478.0,-4049445480.0,-3848600072.0
6885,2024,00138598,32132510660.0,25114332062.0,6481088860.0,-698081988.0,1230037597.0
6886,2018,00138598,26040172727.0,35721420481.0,9361250619.0,-2658586800.0,-16366460816.0
6887,2019,00138598,35406085927.0,26040172727.0,10114006508.0,-1973940100.0,1278585771.0
6888,2020,00138598,45335057821.0,35406085927.0,11622997587.0,-930505380.0,-721623838.0
6889,2021,00138598,31710344264.0,45335057821.0,11931573904.0,-950505380.0,-24611966785.0
6890,2022,00138598,20817600976.0,31710344264.0,7636074856.0,-930505380.0,-17360351382.0
6891,2023,00138598,25114332062.0,20817600976.0,2688983999.0,-956956686.0,2570568912.0
6892,2015,00138598,29464359853.0,23520827610.0,8178180063.0,-3929224253.0,1672879665.0
6893,2018,00260958,39185747621.0,21647472376.0,50837054640.0,,-33317742265.0
6894,2019,00260958,37042897374.0,39185747621.0,49870560495.0,-1859685786.0,-50138722059.0
6895,2020,00260958,39438815784.0,37042897374.0,60175466618.0,-1975189776.0,-55721022339.0
6896,2017,00260958,21647472376.0,29460155480.0,28319936946.0,0.0,-36085726473.0
6897,2021,00260958,78339437653.0,39438815784.0,37982661507.0,-2173876669.0,3012156628.0
6898,2022,00260958,85538425198.0,78339437653.0,50130517895.0,-2409675046.0,-40513529326.0
6899,2024,00260958,156172371770.0,101419100653.0,78768420335.0,-2266813590.0,-21748335628.0
6900,2015,00258360,16287702192.0,15017480691.0,6001848963.0,1541338760.0,-6306253625.0
6901,2016,00258360,14572331366.0,16287702192.0,4699947461.0,,-6470091453.0
6902,2017,00258360,10259876877.0,14572331366.0,5352541460.0,18786465626.0,-28328575214.0
6903,2018,00258360,11379439531.0,10259876877.0,5282168935.0,12000000000.0,-16145102660.0
6904,2019,00258360,3989080817.0,11379439531.0,1894924527.0,4713707319.0,-13964869732.0
6905,2020,00258360,8480040024.0,3989080817.0,3360251703.0,-1278920099.0,2697802117.0
6906,2021,00258360,22506144759.0,8480040024.0,545570490.0,-756068948.0,14236500556.0
6907,2022,00258360,4391689490.0,22506144759.0,-1815955944.0,11443708793.0,-27635348983.0
6908,2023,00258360,6475280616.0,4391689490.0,2910121671.0,7219406950.0,-8026437623.0
6909,2024,00258360,3864696446.0,6475280616.0,1176203822.0,4197040790.0,-7984621664.0
6910,2015,00260745,7901881853.0,3868819584.0,2436565352.0,,1596496917.0
6911,2016,00260745,2889220906.0,7901881853.0,2943375293.0,,-7956036240.0
6912,2017,00260745,2368320633.0,2889220906.0,2336282004.0,,-2857182277.0
6913,2018,00260745,3853223035.0,2368320633.0,2467686793.0,,-982784391.0
6914,2019,00260745,11109165060.0,3853223035.0,8458308807.0,-1064288755.0,-138078027.0
6915,2020,00260745,9708797079.0,11109165060.0,8333268639.0,-3449918965.0,-6283717655.0
6916,2021,00260745,7645763827.0,9708797079.0,8142769760.0,-2035047005.0,-8170756007.0
6917,2022,00260745,4376457226.0,7645763827.0,5732646827.0,-1907214397.0,-7094739031.0
6918,2023,00260745,3081239540.0,4376457226.0,449698770.0,-2481980127.0,737063671.0
6919,2024,00260745,8675829457.0,3081239540.0,6088237042.0,-4487709843.0,3994062718.0
6920,2019,00232821,13608358488.0,56732577940.0,1497114708.0,-4153471123.0,-40560599260.0
6921,2015,00232821,30385636727.0,2800289359.0,580152138.0,9047547622.0,17958119001.0
6922,2016,00232821,23065982803.0,30385636727.0,5809627412.0,-12958000000.0,-206537978.0
6923,2017,00232821,49265213371.0,23065982803.0,4324676698.0,22953852010.0,-943254222.0
6924,2018,00232821,56732577940.0,49265213371.0,1875013523.0,20948292220.0,-15455042509.0
6925,2020,00232821,58414714412.0,13608358488.0,-1503657558.0,12907394280.0,33731553307.0
6926,2021,00232821,75176461284.0,58414714412.0,76029560.0,-174221403.0,16607524693.0
6927,2022,00232821,12658254565.0,75176461284.0,5134828289.0,7948107226.0,-75568586482.0
6928,2023,00232821,32254756677.0,12658254565.0,490395798.0,-25772577.0,19155338082.0
6929,2024,00232821,1441899205.0,32254756677.0,1912138884.0,-17881200.0,-32716181906.0
6930,2019,00257149,3696793908.0,12150880744.0,448392966.0,65921119932.0,-74822918450.0
6931,2015,00257149,979413618.0,1263976157.0,-571121158.0,377471777.0,-90940348.0
6932,2016,00257149,1346828510.0,979413618.0,779277453.0,2936365998.0,-3348296219.0
6933,2017,00257149,11699337342.0,1346828510.0,2097035499.0,,8256237991.0
6934,2018,00257149,12150880744.0,11699337342.0,2439897827.0,,-1988288764.0
6935,2020,00257149,4806791826.0,3696793908.0,-733537838.0,7211699972.0,-5368019520.0
6936,2021,00257149,7249392534.0,4806791826.0,1219297159.0,-5580462283.0,6803616199.0
6937,2022,00257149,2128538751.0,7249392534.0,-5533251472.0,23562018315.0,-23149620626.0
6938,2023,00257149,1510377174.0,2128538751.0,-4520846719.0,5693176334.0,-1790491192.0
6939,2024,00257149,303967566.0,1510377174.0,-2698659103.0,18465976599.0,-16973727104.0
6940,2015,00176516,12944851169.0,6071381021.0,23799508571.0,-5399751430.0,-11723954701.0
6941,2016,00176516,18014434831.0,12944851169.0,30403300248.0,-5430248570.0,-20071543921.0
6942,2017,00176516,20535991544.0,18014434831.0,43209028977.0,-5380000000.0,-35191309753.0
6943,2018,00176516,20743840888.0,20535991544.0,21110483747.0,-5500000000.0,-15380846420.0
6944,2019,00176516,23669371300.0,20743840888.0,15347621904.0,-7955060569.0,-4321501938.0
6945,2020,00176516,29602918649.0,23669371300.0,18041111287.0,-10081610737.0,-1007537185.0
6946,2021,00176516,25929459255.0,29602918649.0,12170986648.0,-7851689180.0,-8276230394.0
6947,2022,00176516,34625431694.0,25929459255.0,4253420349.0,26996487080.0,-22488933862.0
6948,2023,00176516,42462847013.0,34625431694.0,17945719100.0,-18344122363.0,8283569560.0
6949,2024,00176516,78341999216.0,42462847013.0,60324811126.0,-28903760032.0,4417387316.0
6950,2015,00260569,9604868696.0,7604883783.0,13291176274.0,309964121.0,-11601155482.0
6951,2016,00260569,3326451885.0,9604868696.0,-1480471350.0,-2479379660.0,-2318565801.0
6952,2017,00260569,27968252457.0,3326451885.0,28468721923.0,3928608040.0,-7755529391.0
6953,2018,00260569,22943566468.0,27968252457.0,11261159531.0,-1764963180.0,-14520882340.0
6954,2019,00260569,26335961967.0,22943566468.0,17516994847.0,-4028481507.0,-10096117841.0
6955,2020,00260569,54882105338.0,26335961967.0,30738743175.0,-4666540038.0,2473940234.0
6956,2021,00260569,75903522404.0,54882105338.0,44211847286.0,-8433538005.0,-14756892215.0
6957,2022,00260569,33920617017.0,75903522404.0,15970797006.0,-13797009874.0,-44156692519.0
6958,2023,00260569,44799002268.0,33920617017.0,-10197220924.0,-5649473010.0,26725079185.0
6959,2024,00260569,34144886643.0,44799002268.0,35790563199.0,-3027352251.0,-43417326573.0
6960,2017,00260657,5539761645.0,11628910823.0,-460330576.0,-31697604.0,-5580593732.0
6961,2018,00260657,,5539761645.0,971802033.0,186912320.0,-2599058855.0
6962,2020,00260657,,,101161764562.0,-12998946200.0,-23811878684.0
6963,2021,00260657,44615606429.0,68901072107.0,8806682329.0,-26466834000.0,-6643335554.0
6964,2022,00260657,33719177590.0,44615606429.0,41118863280.0,-22907305564.0,-28056935604.0
6965,2023,00260657,79392144754.0,33719177590.0,110714234483.0,-25181300000.0,-39726784581.0
6966,2024,00260657,3071195918.0,79392144754.0,-32539616239.0,-7404893906.0,-36417295849.0
6967,2015,00260657,3674259661.0,1540637568.0,2490413442.0,-12910518339.0,12553726990.0
6968,2015,00122339,2568793517.0,984259115.0,-802962625.0,5198823489.0,-2811326462.0
6969,2020,00122339,220289202.0,3166584812.0,-1444564648.0,-494545254.0,-1007185708.0
6970,2016,00122339,355877794.0,2568793517.0,-1385802010.0,14022226346.0,-14849340059.0
6971,2017,00122339,895604799.0,355877794.0,-6954831241.0,15378078880.0,-7883520634.0
6972,2018,00122339,6293523167.0,895604799.0,-2942895386.0,598331045.0,7742482709.0
6973,2019,00122339,3166584812.0,6293523167.0,-14048839829.0,8752721064.0,2169180410.0
6974,2019,00203315,34685431830.0,87275297861.0,-33685984931.0,-320576100.0,-18583305000.0
6975,2020,00203315,35864989163.0,34685431830.0,24738443719.0,134346909334.0,-157905795720.0
6976,2021,00203315,89663334981.0,35864989163.0,-2387462484.0,89405611332.0,-33219803030.0
6977,2017,00203315,8136486600.0,27906539246.0,-4411090521.0,24469377922.0,-39828340047.0
6978,2018,00203315,87275297861.0,8136486600.0,-8641109289.0,87779920550.0,
6979,2015,00203315,1599495388.0,2988899096.0,5832894781.0,148598809998.0,-155821108487.0
6980,2016,00203315,27906539246.0,1599495388.0,3342186608.0,6455500000.0,16509357250.0
6981,2024,00203315,102836270874.0,20450179562.0,-3644136757.0,107236423439.0,-21206195370.0
6982,2022,00203315,24315666701.0,89663334981.0,10060873657.0,82165491575.0,-157574033512.0
6983,2023,00203315,20450009863.0,24315666701.0,-9098977448.0,31243989929.0,-26010499620.0
6984,2015,00261285,,48793738976.0,5131405568529.0,-3270382585432.0,-1877855246465.0
6985,2016,00261285,144928384741.0,19385088201.0,4179599068180.0,-2363334168224.0,-1692654605012.0
6986,2017,00261285,79337249441.0,144928384741.0,1673796993063.0,-1255011645601.0,-484357982898.0
6987,2018,00261285,5184110823.0,79337249441.0,-448029928563.0,1156641613403.0,-782764506246.0
6988,2019,00261285,7904223019.0,5184110823.0,1309112959930.0,-572007007126.0,-734384900503.0
6989,2020,00261285,8237535574.0,7904223019.0,2922032910813.0,-2170907529448.0,-750785437432.0
6990,2021,00261285,4085804881.0,8237535574.0,-2742916228575.0,3487842858764.0,-749113078326.0
6991,2022,00261285,14211519747.0,4085804881.0,-15371440824347.0,15789233334957.0,-407658742675.0
6992,2023,00261285,14443117466.0,14211519747.0,4902284306592.0,-4614022955802.0,-288028314771.0
6993,2024,00261285,3306000000.0,14443000000.0,2498966000000.0,-1885660000000.0,-624444000000.0
6994,2015,00177320,6522269222.0,1420025109.0,7662522576.0,-1323000000.0,-1315814400.0
6995,2016,00177320,4444184662.0,6522269222.0,3521009489.0,-953200005.0,-4717435039.0
6996,2017,00177320,5247194574.0,4444184662.0,1680635720.0,-602599996.0,88581306.0
6997,2018,00177320,4942628427.0,5247194574.0,3136456276.0,-697399999.0,-2826687621.0
6998,2019,00177320,8251944945.0,4942628427.0,2315464262.0,10695108926.0,-9764429927.0
6999,2020,00177320,5211781270.0,8251944945.0,3236338773.0,9558188553.0,-15571889786.0
7000,2021,00177320,4395194789.0,5211781270.0,2203277185.0,304821206.0,-3640754436.0
7001,2022,00177320,3851757228.0,4395194789.0,1155407519.0,-646290688.0,-1158468589.0
7002,2023,00177320,4362434728.0,3851757228.0,-1233810022.0,1480556610.0,235733469.0
7003,2024,00177320,3630478029.0,4362434728.0,2103065305.0,-4477352446.0,1419492185.0
7004,2016,00110051,38169160347.0,31689394049.0,152439225018.0,39585041880.0,-185587018812.0
7005,2017,00110051,8660086671.0,38169160347.0,120630115317.0,16672240300.0,-166234508489.0
7006,2018,00110051,1163708094.0,8660086671.0,146265945503.0,14754630600.0,-168517165752.0
7007,2019,00110051,1673547768.0,1163708094.0,94173003865.0,47657239251.0,-141326518122.0
7008,2020,00110051,2405768632.0,1673547768.0,,,
7009,2015,00110051,31689394049.0,14002925995.0,134082374365.0,-33214313000.0,-83207119182.0
7010,2016,00267960,350113240.0,3141360887.0,-32406120645.0,25485522252.0,3690061319.0
7011,2015,00267960,3141360887.0,1011033280.0,20907504.0,-10507812462.0,12617232565.0
7012,2017,00225159,13150369812.0,31484862680.0,6184231300.0,-5527452350.0,-18991271818.0
7013,2018,00225159,3600593393.0,13150369812.0,6691515782.0,-9582718262.0,-6658573939.0
7014,2019,00225159,1989988827.0,3600593393.0,10098607996.0,-14776552300.0,3067339738.0
7015,2020,00225159,2433858692.0,1989988827.0,22924889539.0,-16283993650.0,-6197026024.0
7016,2016,00225159,31484862680.0,40091210989.0,761621519.0,-3880172730.0,-5487797098.0
7017,2015,00225159,40091210989.0,9715942486.0,7958287083.0,-2994803636.0,25411785056.0
7018,2021,00225159,3549253872.0,2433858692.0,16763141743.0,-15314756000.0,-332990563.0
7019,2022,00225159,2459129775.0,3549253872.0,19194843391.0,-10241663400.0,-10043304088.0
7020,2023,00225159,2932963188.0,2459129775.0,21743622612.0,-10243595400.0,-11026193799.0
7021,2024,00225159,19473936031.0,2932963188.0,26949272283.0,-11687037600.0,1278738160.0
7022,2016,00301246,59963257571.0,68497998175.0,24386790997.0,-17864792368.0,-15056739233.0
7023,2017,00301246,31106167810.0,59963257571.0,13876981181.0,-1517807.0,-42732553135.0
7024,2018,00301246,28300553737.0,31106167810.0,74282752828.0,-9003571079.0,-68084795822.0
7025,2019,00301246,49542161120.0,28300553737.0,57999281446.0,-1923674312.0,-34813128641.0
7026,2020,00301246,35267789110.0,49542161120.0,58824492693.0,-104358377137.0,31278537970.0
