,회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),비유동자산(*)(IFRS)(천원),유동자산(*)(IFRS)(천원),자본(*)(IFRS)(천원),자본금(*)(IFRS)(천원),이익잉여금(결손금)(*)(IFRS)(천원),부채(*)(IFRS)(천원),비유동부채 (*)(IFRS)(천원),유동부채(*)(IFRS)(천원),현금및현금성자산(*)(IFRS)(천원),영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),투자활동으로 인한 현금흐름(*)(IFRS)(천원),재무활동으로 인한 현금흐름(*)(IFRS)(천원),기초 현금및현금성자산(IFRS)(천원),기말 현금및현금성자산(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),매출총이익(손실)(IFRS)(천원),판매비와 관리비(물류원가 등 포함)(*)(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원),매출원가(*)(IFRS)(천원),당기순이익(손실)(IFRS)(천원),재고자산(*)(IFRS)(천원),매출채권(IFRS)(천원),매출채권 및 기타유동채권(*)(IFRS)(천원),상장폐지일
3138,(주)미애부,225850 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,2022/04/27
3196,(주)바이브컴퍼니,301300 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
3197,(주)바이브컴퍼니,301300 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
3198,(주)바이브컴퍼니,301300 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
3205,(주)바이오노트,377740 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
3206,(주)바이오노트,377740 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
3207,(주)바이오노트,377740 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
3208,(주)바이오노트,377740 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
3209,(주)바이오노트,377740 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
3210,(주)바이오노트,377740 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
3225,(주)바이오다인,314930 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
3226,(주)바이오다인,314930 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
3261,(주)바이오시네틱스,281310 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/06/12
3262,(주)바이오시네틱스,281310 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/06/12
3263,(주)바이오시네틱스,281310 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/06/12
3264,(주)바이오시네틱스,281310 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/06/12
3265,(주)바이오시네틱스,281310 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/06/12
3266,(주)바이오시네틱스,281310 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/06/12
3267,(주)바이오시네틱스,281310 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/06/12
3268,(주)바이오시네틱스,281310 ,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/06/12
3275,(주)바이오인프라,199730 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
3276,(주)바이오인프라,199730 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
3277,(주)바이오인프라,199730 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
3278,(주)바이오인프라,199730 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
3279,(주)바이오인프라,199730 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
3293,(주)바이오포트코리아,188040 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
3294,(주)바이오포트코리아,188040 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
3295,(주)바이오포트코리아,188040 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
3296,(주)바이오포트코리아,188040 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
3297,(주)바이오포트코리아,188040 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
3298,(주)바이오포트코리아,188040 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
3345,(주)밸로프,331520 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
3346,(주)밸로프,331520 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
3347,(주)밸로프,331520 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
3350,(주)버넥트,438700 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
3351,(주)버넥트,438700 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
3364,(주)베노티앤알,206400 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
3384,(주)벡트,457600 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
3385,(주)벡트,457600 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
3386,(주)벡트,457600 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
3387,(주)벡트,457600 ,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,
3389,(주)벨로크,424760 ,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,
3443,(주)본느,242420 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,2018/10/29
3444,(주)본느,242420 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2018/10/29
3445,(주)본느,226340 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
3446,(주)본느,226340 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
3447,(주)본느,242420 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2018/10/29
3449,(주)본느,226340 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
3483,(주)뷰노,338220 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
3484,(주)뷰노,338220 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
3500,(주)뷰티스킨,406820 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
3501,(주)뷰티스킨,406820 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
3502,(주)뷰티스킨,406820 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
3503,(주)뷰티스킨,406820 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
3519,(주)브이씨,365900 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
3520,(주)브이씨,365900 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
3525,(주)브이원텍,251630 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
3559,(주)블리츠웨이엔터테인먼트,369370 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
3603,(주)비스토스,419540 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
3604,(주)비스토스,419540 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
3618,(주)비아이매트릭스,413640 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
3619,(주)비아이매트릭스,413640 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
3633,(주)비앤에스미디어,156170 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,2017/07/13
3634,(주)비앤에스미디어,156170 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2017/07/13
3635,(주)비앤에스미디어,156170 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2017/07/13
3665,(주)비엔디생활건강,215050 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/04/21
3676,(주)비엔에프코퍼레이션,271780 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2020/11/05
3677,(주)비엔에프코퍼레이션,271780 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,2020/11/05
3678,(주)비엔에프코퍼레이션,271780 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,2020/11/05
3679,(주)비엔에프코퍼레이션,271780 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,2020/11/05
3700,(주)비올,335890 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
3723,(주)비즈니스온커뮤니케이션,138580 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/11/22
3804,(주)비큐AI,148780 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
3805,(주)비큐AI,148780 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
3806,(주)비큐AI,148780 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
3814,(주)비투엔,307870 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
3815,(주)비투엔,307870 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
3816,(주)비투엔,307870 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
3889,(주)삐아,451250 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
3890,(주)삐아,451250 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
3891,(주)삐아,451250 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
3892,(주)삐아,451250 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
3893,(주)삐아,451250 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
3906,(주)사이냅소프트,466410 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
3907,(주)사이냅소프트,466410 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
3908,(주)사이냅소프트,466410 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
3909,(주)사이냅소프트,466410 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
3910,(주)사이냅소프트,466410 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
3911,(주)사이냅소프트,466410 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
3912,(주)사이냅소프트,466410 ,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,
3939,(주)사피엔반도체,452430 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
3940,(주)사피엔반도체,452430 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
3941,(주)사피엔반도체,452430 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
3991,(주)삼양엔씨켐,482630 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
3992,(주)삼양엔씨켐,482630 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
3993,(주)삼양엔씨켐,482630 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
3994,(주)삼양엔씨켐,482630 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
3995,(주)삼양엔씨켐,482630 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
3996,(주)삼양엔씨켐,482630 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
3997,(주)삼양엔씨켐,482630 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
3998,(주)삼양엔씨켐,482630 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
3999,(주)삼양엔씨켐,482630 ,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,
4012,(주)삼양패키징,272550 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
4042,(주)삼영에스앤씨,361670 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
4043,(주)삼영에스앤씨,361670 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
4044,(주)삼영에스앤씨,361670 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
4045,(주)삼영에스앤씨,361670 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
4046,(주)삼영에스앤씨,361670 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
4141,(주)삼현,437730 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
4142,(주)삼현,437730 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
4143,(주)삼현,437730 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
4144,(주)삼현,437730 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
4145,(주)삼현,437730 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
4146,(주)삼현,437730 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
4147,(주)삼현,437730 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
4211,(주)새빗켐,107600 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
4212,(주)새빗켐,107600 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
4226,(주)샤페론,378800 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
4227,(주)샤페론,378800 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
4232,(주)서남,294630 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
4233,(주)서남,294630 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
4234,(주)서남,294630 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
4362,(주)서진시스템,178320 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
4422,(주)석경에이티,357550 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
4423,(주)석경에이티,357550 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
4424,(주)석경에이티,357550 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
4425,(주)석경에이티,357550 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
4426,(주)석경에이티,357550 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
4502,(주)성우,458650 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
4503,(주)성우,458650 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
4504,(주)성우,458650 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
4505,(주)성우,458650 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
4506,(주)성우,458650 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
4507,(주)성우,458650 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
4508,(주)성우,458650 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
4509,(주)성우,458650 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
4510,(주)성우,458650 ,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,
4532,(주)세경하이테크,148150 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
4542,(주)세기리텍,199870 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,2018/03/28
4543,(주)세기리텍,199870 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2018/03/28
4544,(주)세기리텍,199870 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2018/03/28
4545,(주)세니젠,188260 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
4546,(주)세니젠,188260 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
4547,(주)세니젠,188260 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
4562,(주)세림비앤지,340440 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
4563,(주)세림비앤지,340440 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
4577,(주)세아메카닉스,396300 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
4578,(주)세아메카닉스,396300 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
4579,(주)세아메카닉스,396300 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
4580,(주)세아메카닉스,396300 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
4581,(주)세아메카닉스,396300 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
4582,(주)세아메카닉스,396300 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
4681,(주)세종메디칼,258830 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
4731,(주)세토피아,222810 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
4743,(주)세화피앤씨,252500 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
4754,(주)센코,347000 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
4755,(주)센코,347000 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
4756,(주)센코,347000 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
4757,(주)센코,347000 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
4758,(주)센코,347000 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
4764,(주)셀레믹스,331920 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
4765,(주)셀레믹스,331920 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
4777,(주)셀로맥스사이언스,471820 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
4778,(주)셀로맥스사이언스,471820 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
4779,(주)셀로맥스사이언스,471820 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
4799,(주)셀리버리,268600 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2025/03/07
4800,(주)셀리버리,268600 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2025/03/07
4801,(주)셀리버리,268600 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,2025/03/07
4818,(주)셀바스헬스케어,208370 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
4819,(주)셀바스헬스케어,208370 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
4841,(주)셀젠텍,258250 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/08/30
4842,(주)셀젠텍,258250 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/08/30
4843,(주)셀젠텍,258250 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/08/30
4844,(주)셀젠텍,258250 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/08/30
4845,(주)셀젠텍,258250 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/08/30
4846,(주)셀젠텍,258250 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/08/30
4903,(주)소룩스,290690 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
4904,(주)소룩스,290690 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
4905,(주)소룩스,290690 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
4946,(주)솔디펜스,215090 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
4947,(주)솔디펜스,215090 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
4948,(주)솔디펜스,215090 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
4973,(주)솔트룩스,304100 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
4974,(주)솔트룩스,304100 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
4975,(주)솔트룩스,304100 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
4976,(주)솔트룩스,304100 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
5025,(주)수젠텍,253840 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
5026,(주)수젠텍,253840 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
5027,(주)수젠텍,253840 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
5028,(주)수젠텍,253840 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
5097,(주)스카이월드와이드,357880 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
5098,(주)스카이월드와이드,357880 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
5103,(주)스코넥엔터테인먼트,276040 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
5104,(주)스코넥엔터테인먼트,276040 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
5105,(주)스코넥엔터테인먼트,276040 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
5130,(주)스톰테크,352090 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
5131,(주)스톰테크,352090 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
5132,(주)스톰테크,352090 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
5133,(주)스톰테크,352090 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
5134,(주)스톰테크,352090 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
5138,(주)스튜디오미르,408900 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
5139,(주)스튜디오미르,408900 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
5140,(주)스튜디오미르,408900 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
5141,(주)스튜디오미르,408900 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
5147,(주)스튜디오산타클로스엔터테인먼트,204630 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
5164,(주)스페이스솔루션,245030 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,2019/02/27
5165,(주)스페이스솔루션,245030 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2019/02/27
5166,(주)스페이스솔루션,245030 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2019/02/27
5167,(주)스페이스솔루션,245030 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,2019/02/27
5205,(주)시냅스엠,246830 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,2018/05/14
5206,(주)시냅스엠,246830 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2018/05/14
5207,(주)시냅스엠,246830 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2018/05/14
5208,(주)시냅스엠,246830 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,2018/05/14
5273,(주)시지트로닉스,429270 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
5274,(주)시지트로닉스,429270 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
5275,(주)시지트로닉스,429270 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
5276,(주)시지트로닉스,429270 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
5290,(주)시프트업,462870 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
5291,(주)시프트업,462870 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
5292,(주)시프트업,462870 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
5293,(주)시프트업,462870 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
5294,(주)시프트업,462870 ,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,
5342,(주)신세계아이앤씨,035510 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,2006/05/18
5368,(주)신스틸,162300 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
5369,(주)신스틸,162300 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
5370,(주)신스틸,162300 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
5371,(주)신스틸,162300 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
5469,(주)실리콘투,257720 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
5470,(주)실리콘투,257720 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
5471,(주)실리콘투,257720 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
5472,(주)실리콘투,257720 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
5473,(주)실리콘투,257720 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
5474,(주)실리콘투,257720 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
5502,(주)심플랫폼,444530 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
5503,(주)심플랫폼,444530 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
5504,(주)심플랫폼,444530 ,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,
5550,(주)썸에이지,208640 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
5551,(주)썸에이지,208640 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
5560,(주)쎄노텍,222420 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
5579,(주)쎄크,081180 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
5580,(주)쎄크,081180 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
5581,(주)쎄크,081180 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
5582,(주)쎄크,081180 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
5583,(주)쎄크,081180 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
5584,(주)쎄크,081180 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
5585,(주)쎄크,081180 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
5586,(주)쎄크,081180 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
5587,(주)쎄크,081180 ,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,
5609,(주)쏘닉스,088280 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
5610,(주)쏘닉스,088280 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
5611,(주)쏘닉스,088280 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
5612,(주)쏘닉스,088280 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
5613,(주)쏘닉스,088280 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
5614,(주)쏘닉스,088280 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
5615,(주)쏘닉스,088280 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
5618,(주)쏘카,403550 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
5619,(주)쏘카,403550 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
5620,(주)쏘카,403550 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
5621,(주)쏘카,403550 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
5622,(주)쏘카,403550 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
5623,(주)쏘카,403550 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
5624,(주)쏘카,403550 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
5667,(주)씨앤씨인터내셔널,352480 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
5668,(주)씨앤씨인터내셔널,352480 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
5669,(주)씨앤씨인터내셔널,352480 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
5680,(주)씨앤투스,352700 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
5714,(주)씨엔알리서치,359090 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
5718,(주)씨엔티드림,286000 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/10/07
5719,(주)씨엔티드림,286000 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/10/07
5720,(주)씨엔티드림,286000 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/10/07
5721,(주)씨엔티드림,286000 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/10/07
5722,(주)씨엔티드림,286000 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/10/07
5723,(주)씨엔티드림,286000 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/10/07
5724,(주)씨엔티드림,286000 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/10/07
5725,(주)씨엔티드림,286000 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/10/07
